model,discrete_algorithm,continuous_algorithm,particles,data_size,repetition,parameter,step,value
GMM,PG,HMC,5,10,1,z[2],2,1.0
GMM,PG,HMC,5,10,1,z[3],2,2.0
GMM,PG,HMC,5,10,1,z[4],2,2.0
GMM,PG,HMC,5,10,1,z[5],2,1.0
GMM,PG,HMC,5,10,1,z[6],2,2.0
GMM,PG,HMC,5,10,1,z[7],2,1.0
GMM,PG,HMC,5,10,1,z[8],2,1.0
GMM,PG,HMC,5,10,1,z[9],2,2.0
GMM,PG,HMC,5,10,1,z[10],2,1.0
GMM,PG,HMC,5,10,1,μ[1],2,-2.7475739756433524
GMM,PG,HMC,5,10,1,μ[2],2,-7.526181882019679
GMM,PG,HMC,5,10,1,w[1],3,0.4549638288166571
GMM,PG,HMC,5,10,1,w[2],3,0.5450361711833429
GMM,PG,HMC,5,10,1,z[1],3,1.0
GMM,PG,HMC,5,10,1,z[2],3,2.0
GMM,PG,HMC,5,10,1,z[3],3,2.0
GMM,PG,HMC,5,10,1,z[4],3,1.0
GMM,PG,HMC,5,10,1,z[5],3,1.0
GMM,PG,HMC,5,10,1,z[6],3,2.0
GMM,PG,HMC,5,10,1,z[7],3,2.0
GMM,PG,HMC,5,10,1,z[8],3,1.0
GMM,PG,HMC,5,10,1,z[9],3,2.0
GMM,PG,HMC,5,10,1,z[10],3,2.0
GMM,PG,HMC,5,10,1,μ[1],3,-5.750523550098406
GMM,PG,HMC,5,10,1,μ[2],3,-5.94954992298607
GMM,PG,HMC,5,10,1,w[1],4,0.32594481553137555
GMM,PG,HMC,5,10,1,w[2],4,0.6740551844686244
GMM,PG,HMC,5,10,1,z[1],4,2.0
GMM,PG,HMC,5,10,1,z[2],4,1.0
GMM,PG,HMC,5,10,1,z[3],4,1.0
GMM,PG,HMC,5,10,1,z[4],4,1.0
GMM,PG,HMC,5,10,1,z[5],4,2.0
GMM,PG,HMC,5,10,1,z[6],4,1.0
GMM,PG,HMC,5,10,1,z[7],4,2.0
GMM,PG,HMC,5,10,1,z[8],4,2.0
GMM,PG,HMC,5,10,1,z[9],4,2.0
GMM,PG,HMC,5,10,1,z[10],4,1.0
GMM,PG,HMC,5,10,1,μ[1],4,-6.4692547715947955
GMM,PG,HMC,5,10,1,μ[2],4,-5.659629363090163
GMM,PG,HMC,5,10,1,w[1],5,0.11955208720758445
GMM,PG,HMC,5,10,1,w[2],5,0.8804479127924155
GMM,PG,HMC,5,10,1,z[1],5,2.0
GMM,PG,HMC,5,10,1,z[2],5,2.0
GMM,PG,HMC,5,10,1,z[3],5,2.0
GMM,PG,HMC,5,10,1,z[4],5,2.0
GMM,PG,HMC,5,10,1,z[5],5,2.0
GMM,PG,HMC,5,10,1,z[6],5,1.0
GMM,PG,HMC,5,10,1,z[7],5,2.0
GMM,PG,HMC,5,10,1,z[8],5,2.0
GMM,PG,HMC,5,10,1,z[9],5,2.0
GMM,PG,HMC,5,10,1,z[10],5,2.0
GMM,PG,HMC,5,10,1,μ[1],5,-5.948594557712429
GMM,PG,HMC,5,10,1,μ[2],5,-6.282831682634441
GMM,PG,HMC,5,10,1,w[1],6,0.08689445758511119
GMM,PG,HMC,5,10,1,w[2],6,0.9131055424148888
GMM,PG,HMC,5,10,1,z[1],6,2.0
GMM,PG,HMC,5,10,1,z[2],6,2.0
GMM,PG,HMC,5,10,1,z[3],6,2.0
GMM,PG,HMC,5,10,1,z[4],6,2.0
GMM,PG,HMC,5,10,1,z[5],6,2.0
GMM,PG,HMC,5,10,1,z[6],6,2.0
GMM,PG,HMC,5,10,1,z[7],6,2.0
GMM,PG,HMC,5,10,1,z[8],6,1.0
GMM,PG,HMC,5,10,1,z[9],6,2.0
GMM,PG,HMC,5,10,1,z[10],6,2.0
GMM,PG,HMC,5,10,1,μ[1],6,-6.71179789364456
GMM,PG,HMC,5,10,1,μ[2],6,-5.692272347697165
GMM,PG,HMC,5,10,1,w[1],7,0.04886303198020414
GMM,PG,HMC,5,10,1,w[2],7,0.9511369680197959
GMM,PG,HMC,5,10,1,z[1],7,2.0
GMM,PG,HMC,5,10,1,z[2],7,2.0
GMM,PG,HMC,5,10,1,z[3],7,2.0
GMM,PG,HMC,5,10,1,z[4],7,2.0
GMM,PG,HMC,5,10,1,z[5],7,2.0
GMM,PG,HMC,5,10,1,z[6],7,2.0
GMM,PG,HMC,5,10,1,z[7],7,2.0
GMM,PG,HMC,5,10,1,z[8],7,2.0
GMM,PG,HMC,5,10,1,z[9],7,2.0
GMM,PG,HMC,5,10,1,z[10],7,2.0
GMM,PG,HMC,5,10,1,μ[1],7,-4.964458070314364
GMM,PG,HMC,5,10,1,μ[2],7,-6.309805549388685
GMM,PG,HMC,5,10,1,w[1],8,0.019527487748627503
GMM,PG,HMC,5,10,1,w[2],8,0.9804725122513724
GMM,PG,HMC,5,10,1,z[1],8,2.0
GMM,PG,HMC,5,10,1,z[2],8,2.0
GMM,PG,HMC,5,10,1,z[3],8,2.0
GMM,PG,HMC,5,10,1,z[4],8,2.0
GMM,PG,HMC,5,10,1,z[5],8,2.0
GMM,PG,HMC,5,10,1,z[6],8,2.0
GMM,PG,HMC,5,10,1,z[7],8,2.0
GMM,PG,HMC,5,10,1,z[8],8,2.0
GMM,PG,HMC,5,10,1,z[9],8,2.0
GMM,PG,HMC,5,10,1,z[10],8,2.0
GMM,PG,HMC,5,10,1,μ[1],8,-4.780600409216354
GMM,PG,HMC,5,10,1,μ[2],8,-5.659800161381788
GMM,PG,HMC,5,10,1,w[1],9,0.009622937967006497
GMM,PG,HMC,5,10,1,w[2],9,0.9903770620329935
GMM,PG,HMC,5,10,1,z[1],9,2.0
GMM,PG,HMC,5,10,1,z[2],9,2.0
GMM,PG,HMC,5,10,1,z[3],9,2.0
GMM,PG,HMC,5,10,1,z[4],9,2.0
GMM,PG,HMC,5,10,1,z[5],9,2.0
GMM,PG,HMC,5,10,1,z[6],9,2.0
GMM,PG,HMC,5,10,1,z[7],9,2.0
GMM,PG,HMC,5,10,1,z[8],9,2.0
GMM,PG,HMC,5,10,1,z[9],9,2.0
GMM,PG,HMC,5,10,1,z[10],9,2.0
GMM,PG,HMC,5,10,1,μ[1],9,-4.784627956440124
GMM,PG,HMC,5,10,1,μ[2],9,-6.303110803182899
GMM,PG,HMC,5,10,1,w[1],10,0.019721597372698883
GMM,PG,HMC,5,10,1,w[2],10,0.9802784026273011
GMM,PG,HMC,5,10,1,z[1],10,2.0
GMM,PG,HMC,5,10,1,z[2],10,2.0
GMM,PG,HMC,5,10,1,z[3],10,2.0
GMM,PG,HMC,5,10,1,z[4],10,2.0
GMM,PG,HMC,5,10,1,z[5],10,2.0
GMM,PG,HMC,5,10,1,z[6],10,2.0
GMM,PG,HMC,5,10,1,z[7],10,2.0
GMM,PG,HMC,5,10,1,z[8],10,2.0
GMM,PG,HMC,5,10,1,z[9],10,2.0
GMM,PG,HMC,5,10,1,z[10],10,2.0
GMM,PG,HMC,5,10,1,μ[1],10,-4.565985241941531
GMM,PG,HMC,5,10,1,μ[2],10,-5.677556351131984
GMM,PG,HMC,5,10,2,w[1],1,0.03493929902646607
GMM,PG,HMC,5,10,2,w[2],1,0.9650607009735339
GMM,PG,HMC,5,10,2,z[1],1,2.0
GMM,PG,HMC,5,10,2,z[2],1,2.0
GMM,PG,HMC,5,10,2,z[3],1,2.0
GMM,PG,HMC,5,10,2,z[4],1,2.0
GMM,PG,HMC,5,10,2,z[5],1,2.0
GMM,PG,HMC,5,10,2,z[6],1,2.0
GMM,PG,HMC,5,10,2,z[7],1,2.0
GMM,PG,HMC,5,10,2,z[8],1,2.0
GMM,PG,HMC,5,10,2,z[9],1,2.0
GMM,PG,HMC,5,10,2,z[10],1,2.0
GMM,PG,HMC,5,10,2,μ[1],1,2.2929101620940298
GMM,PG,HMC,5,10,2,μ[2],1,-10.325860206064366
GMM,PG,HMC,5,10,2,w[1],2,0.023463767895610575
GMM,PG,HMC,5,10,2,w[2],2,0.9765362321043894
GMM,PG,HMC,5,10,2,z[1],2,2.0
GMM,PG,HMC,5,10,2,z[2],2,2.0
GMM,PG,HMC,5,10,2,z[3],2,2.0
GMM,PG,HMC,5,10,2,z[4],2,2.0
GMM,PG,HMC,5,10,2,z[5],2,2.0
GMM,PG,HMC,5,10,2,z[6],2,2.0
GMM,PG,HMC,5,10,2,z[7],2,2.0
GMM,PG,HMC,5,10,2,z[8],2,2.0
GMM,PG,HMC,5,10,2,z[9],2,2.0
GMM,PG,HMC,5,10,2,z[10],2,2.0
GMM,PG,HMC,5,10,2,μ[1],2,2.606784165778466
GMM,PG,HMC,5,10,2,μ[2],2,-1.6438597092856624
GMM,PG,HMC,5,10,2,w[1],3,0.00894414957052871
GMM,PG,HMC,5,10,2,w[2],3,0.9910558504294713
GMM,PG,HMC,5,10,2,z[1],3,2.0
GMM,PG,HMC,5,10,2,z[2],3,2.0
GMM,PG,HMC,5,10,2,z[3],3,2.0
GMM,PG,HMC,5,10,2,z[4],3,2.0
GMM,PG,HMC,5,10,2,z[5],3,2.0
GMM,PG,HMC,5,10,2,z[6],3,2.0
GMM,PG,HMC,5,10,2,z[7],3,2.0
GMM,PG,HMC,5,10,2,z[8],3,2.0
GMM,PG,HMC,5,10,2,z[9],3,2.0
GMM,PG,HMC,5,10,2,z[10],3,2.0
GMM,PG,HMC,5,10,2,μ[1],3,3.8568121118301106
GMM,PG,HMC,5,10,2,μ[2],3,-10.347894972374759
GMM,PG,HMC,5,10,2,w[1],4,0.01241982376253805
GMM,PG,HMC,5,10,2,w[2],4,0.987580176237462
GMM,PG,HMC,5,10,2,z[1],4,2.0
GMM,PG,HMC,5,10,2,z[2],4,2.0
GMM,PG,HMC,5,10,2,z[3],4,2.0
GMM,PG,HMC,5,10,2,z[4],4,2.0
GMM,PG,HMC,5,10,2,z[5],4,2.0
GMM,PG,HMC,5,10,2,z[6],4,2.0
GMM,PG,HMC,5,10,2,z[7],4,2.0
GMM,PG,HMC,5,10,2,z[8],4,2.0
GMM,PG,HMC,5,10,2,z[9],4,2.0
GMM,PG,HMC,5,10,2,z[10],4,2.0
GMM,PG,HMC,5,10,2,μ[1],4,4.275384004923647
GMM,PG,HMC,5,10,2,μ[2],4,-1.6317747525503221
GMM,PG,HMC,5,10,2,w[1],5,0.016105021693296095
GMM,PG,HMC,5,10,2,w[2],5,0.9838949783067039
GMM,PG,HMC,5,10,2,z[1],5,2.0
GMM,PG,HMC,5,10,2,z[2],5,2.0
GMM,PG,HMC,5,10,2,z[3],5,2.0
GMM,PG,HMC,5,10,2,z[4],5,2.0
GMM,PG,HMC,5,10,2,z[5],5,2.0
GMM,PG,HMC,5,10,2,z[6],5,2.0
GMM,PG,HMC,5,10,2,z[7],5,2.0
GMM,PG,HMC,5,10,2,z[8],5,2.0
GMM,PG,HMC,5,10,2,z[9],5,2.0
GMM,PG,HMC,5,10,2,z[10],5,2.0
GMM,PG,HMC,5,10,2,μ[1],5,3.65588145002662
GMM,PG,HMC,5,10,2,μ[2],5,-10.354141323606859
GMM,PG,HMC,5,10,2,w[1],6,0.05124388718895079
GMM,PG,HMC,5,10,2,w[2],6,0.9487561128110492
GMM,PG,HMC,5,10,2,z[1],6,2.0
GMM,PG,HMC,5,10,2,z[2],6,2.0
GMM,PG,HMC,5,10,2,z[3],6,2.0
GMM,PG,HMC,5,10,2,z[4],6,2.0
GMM,PG,HMC,5,10,2,z[5],6,2.0
GMM,PG,HMC,5,10,2,z[6],6,2.0
GMM,PG,HMC,5,10,2,z[7],6,2.0
GMM,PG,HMC,5,10,2,z[8],6,2.0
GMM,PG,HMC,5,10,2,z[9],6,2.0
GMM,PG,HMC,5,10,2,z[10],6,2.0
GMM,PG,HMC,5,10,2,μ[1],6,3.535737565280025
GMM,PG,HMC,5,10,2,μ[2],6,-1.633116252829273
GMM,PG,HMC,5,10,2,w[1],7,0.035710208406270975
GMM,PG,HMC,5,10,2,w[2],7,0.9642897915937291
GMM,PG,HMC,5,10,2,z[1],7,2.0
GMM,PG,HMC,5,10,2,z[2],7,2.0
GMM,PG,HMC,5,10,2,z[3],7,2.0
GMM,PG,HMC,5,10,2,z[4],7,2.0
GMM,PG,HMC,5,10,2,z[5],7,2.0
GMM,PG,HMC,5,10,2,z[6],7,2.0
GMM,PG,HMC,5,10,2,z[7],7,2.0
GMM,PG,HMC,5,10,2,z[8],7,2.0
GMM,PG,HMC,5,10,2,z[9],7,2.0
GMM,PG,HMC,5,10,2,z[10],7,2.0
GMM,PG,HMC,5,10,2,μ[1],7,2.459302445691646
GMM,PG,HMC,5,10,2,μ[2],7,-10.335842931885542
GMM,PG,HMC,5,10,2,w[1],8,0.0439453692162659
GMM,PG,HMC,5,10,2,w[2],8,0.9560546307837341
GMM,PG,HMC,5,10,2,z[1],8,2.0
GMM,PG,HMC,5,10,2,z[2],8,2.0
GMM,PG,HMC,5,10,2,z[3],8,2.0
GMM,PG,HMC,5,10,2,z[4],8,2.0
GMM,PG,HMC,5,10,2,z[5],8,2.0
GMM,PG,HMC,5,10,2,z[6],8,2.0
GMM,PG,HMC,5,10,2,z[7],8,2.0
GMM,PG,HMC,5,10,2,z[8],8,2.0
GMM,PG,HMC,5,10,2,z[9],8,2.0
GMM,PG,HMC,5,10,2,z[10],8,2.0
GMM,PG,HMC,5,10,2,μ[1],8,1.0493737626172162
GMM,PG,HMC,5,10,2,μ[2],8,-1.645753315113239
GMM,PG,HMC,5,10,2,w[1],9,0.014528177413765619
GMM,PG,HMC,5,10,2,w[2],9,0.9854718225862343
GMM,PG,HMC,5,10,2,z[1],9,2.0
GMM,PG,HMC,5,10,2,z[2],9,2.0
GMM,PG,HMC,5,10,2,z[3],9,2.0
GMM,PG,HMC,5,10,2,z[4],9,2.0
GMM,PG,HMC,5,10,2,z[5],9,2.0
GMM,PG,HMC,5,10,2,z[6],9,2.0
GMM,PG,HMC,5,10,2,z[7],9,2.0
GMM,PG,HMC,5,10,2,z[8],9,2.0
GMM,PG,HMC,5,10,2,z[9],9,2.0
GMM,PG,HMC,5,10,2,z[10],9,2.0
GMM,PG,HMC,5,10,2,μ[1],9,2.204904765930706
GMM,PG,HMC,5,10,2,μ[2],9,-10.335281656325552
GMM,PG,HMC,5,10,2,w[1],10,0.014997113849888848
GMM,PG,HMC,5,10,2,w[2],10,0.9850028861501111
GMM,PG,HMC,5,10,2,z[1],10,2.0
GMM,PG,HMC,5,10,2,z[2],10,2.0
GMM,PG,HMC,5,10,2,z[3],10,2.0
GMM,PG,HMC,5,10,2,z[4],10,2.0
GMM,PG,HMC,5,10,2,z[5],10,2.0
GMM,PG,HMC,5,10,2,z[6],10,2.0
GMM,PG,HMC,5,10,2,z[7],10,2.0
GMM,PG,HMC,5,10,2,z[8],10,2.0
GMM,PG,HMC,5,10,2,z[9],10,2.0
GMM,PG,HMC,5,10,2,z[10],10,2.0
GMM,PG,HMC,5,10,2,μ[1],10,0.9354383881030734
GMM,PG,HMC,5,10,2,μ[2],10,-1.6437662902714005
GMM,PG,HMC,5,10,3,w[1],1,0.1123240369727601
GMM,PG,HMC,5,10,3,w[2],1,0.88767596302724
GMM,PG,HMC,5,10,3,z[1],1,2.0
GMM,PG,HMC,5,10,3,z[2],1,2.0
GMM,PG,HMC,5,10,3,z[3],1,2.0
GMM,PG,HMC,5,10,3,z[4],1,2.0
GMM,PG,HMC,5,10,3,z[5],1,2.0
GMM,PG,HMC,5,10,3,z[6],1,2.0
GMM,PG,HMC,5,10,3,z[7],1,2.0
GMM,PG,HMC,5,10,3,z[8],1,2.0
GMM,PG,HMC,5,10,3,z[9],1,2.0
GMM,PG,HMC,5,10,3,z[10],1,2.0
GMM,PG,HMC,5,10,3,μ[1],1,2.2635811931823393
GMM,PG,HMC,5,10,3,μ[2],1,-9.727810245026468
GMM,PG,HMC,5,10,3,w[1],2,0.2121395472563442
GMM,PG,HMC,5,10,3,w[2],2,0.7878604527436558
GMM,PG,HMC,5,10,3,z[1],2,2.0
GMM,PG,HMC,5,10,3,z[2],2,2.0
GMM,PG,HMC,5,10,3,z[3],2,2.0
GMM,PG,HMC,5,10,3,z[4],2,2.0
GMM,PG,HMC,5,10,3,z[5],2,2.0
GMM,PG,HMC,5,10,3,z[6],2,2.0
GMM,PG,HMC,5,10,3,z[7],2,2.0
GMM,PG,HMC,5,10,3,z[8],2,2.0
GMM,PG,HMC,5,10,3,z[9],2,2.0
GMM,PG,HMC,5,10,3,z[10],2,2.0
GMM,PG,HMC,5,10,3,μ[1],2,3.8582157248567284
GMM,PG,HMC,5,10,3,μ[2],2,-2.24508094476849
GMM,PG,HMC,5,10,3,w[1],3,0.08534331583214018
GMM,PG,HMC,5,10,3,w[2],3,0.9146566841678598
GMM,PG,HMC,5,10,3,z[1],3,2.0
GMM,PG,HMC,5,10,3,z[2],3,2.0
GMM,PG,HMC,5,10,3,z[3],3,2.0
GMM,PG,HMC,5,10,3,z[4],3,2.0
GMM,PG,HMC,5,10,3,z[5],3,2.0
GMM,PG,HMC,5,10,3,z[6],3,2.0
GMM,PG,HMC,5,10,3,z[7],3,2.0
GMM,PG,HMC,5,10,3,z[8],3,2.0
GMM,PG,HMC,5,10,3,z[9],3,2.0
GMM,PG,HMC,5,10,3,z[10],3,2.0
GMM,PG,HMC,5,10,3,μ[1],3,1.9814792711454614
GMM,PG,HMC,5,10,3,μ[2],3,-9.73146962781411
GMM,PG,HMC,5,10,3,w[1],4,0.1477886762974739
GMM,PG,HMC,5,10,3,w[2],4,0.8522113237025262
GMM,PG,HMC,5,10,3,z[1],4,2.0
GMM,PG,HMC,5,10,3,z[2],4,2.0
GMM,PG,HMC,5,10,3,z[3],4,2.0
GMM,PG,HMC,5,10,3,z[4],4,2.0
GMM,PG,HMC,5,10,3,z[5],4,2.0
GMM,PG,HMC,5,10,3,z[6],4,2.0
GMM,PG,HMC,5,10,3,z[7],4,2.0
GMM,PG,HMC,5,10,3,z[8],4,2.0
GMM,PG,HMC,5,10,3,z[9],4,2.0
GMM,PG,HMC,5,10,3,z[10],4,2.0
GMM,PG,HMC,5,10,3,μ[1],4,0.6542806410824434
GMM,PG,HMC,5,10,3,μ[2],4,-2.2604507573560744
GMM,PG,HMC,5,10,3,w[1],5,0.03531983485682535
GMM,PG,HMC,5,10,3,w[2],5,0.9646801651431747
GMM,PG,HMC,5,10,3,z[1],5,2.0
GMM,PG,HMC,5,10,3,z[2],5,2.0
GMM,PG,HMC,5,10,3,z[3],5,2.0
GMM,PG,HMC,5,10,3,z[4],5,2.0
GMM,PG,HMC,5,10,3,z[5],5,2.0
GMM,PG,HMC,5,10,3,z[6],5,2.0
GMM,PG,HMC,5,10,3,z[7],5,2.0
GMM,PG,HMC,5,10,3,z[8],5,2.0
GMM,PG,HMC,5,10,3,z[9],5,2.0
GMM,PG,HMC,5,10,3,z[10],5,2.0
GMM,PG,HMC,5,10,3,μ[1],5,1.9457209021510462
GMM,PG,HMC,5,10,3,μ[2],5,-9.725954756406033
GMM,PG,HMC,5,10,3,w[1],6,0.029567464075910398
GMM,PG,HMC,5,10,3,w[2],6,0.9704325359240896
GMM,PG,HMC,5,10,3,z[1],6,2.0
GMM,PG,HMC,5,10,3,z[2],6,2.0
GMM,PG,HMC,5,10,3,z[3],6,2.0
GMM,PG,HMC,5,10,3,z[4],6,2.0
GMM,PG,HMC,5,10,3,z[5],6,2.0
GMM,PG,HMC,5,10,3,z[6],6,2.0
GMM,PG,HMC,5,10,3,z[7],6,2.0
GMM,PG,HMC,5,10,3,z[8],6,2.0
GMM,PG,HMC,5,10,3,z[9],6,2.0
GMM,PG,HMC,5,10,3,z[10],6,2.0
GMM,PG,HMC,5,10,3,μ[1],6,3.623459883415652
GMM,PG,HMC,5,10,3,μ[2],6,-2.2563798873362817
GMM,PG,HMC,5,10,3,w[1],7,0.004357926050076158
GMM,PG,HMC,5,10,3,w[2],7,0.9956420739499239
GMM,PG,HMC,5,10,3,z[1],7,2.0
GMM,PG,HMC,5,10,3,z[2],7,2.0
GMM,PG,HMC,5,10,3,z[3],7,2.0
GMM,PG,HMC,5,10,3,z[4],7,2.0
GMM,PG,HMC,5,10,3,z[5],7,2.0
GMM,PG,HMC,5,10,3,z[6],7,2.0
GMM,PG,HMC,5,10,3,z[7],7,2.0
GMM,PG,HMC,5,10,3,z[8],7,2.0
GMM,PG,HMC,5,10,3,z[9],7,2.0
GMM,PG,HMC,5,10,3,z[10],7,2.0
GMM,PG,HMC,5,10,3,μ[1],7,3.420642485371906
GMM,PG,HMC,5,10,3,μ[2],7,-9.726691434261829
GMM,PG,HMC,5,10,3,w[1],8,0.004930913470178648
GMM,PG,HMC,5,10,3,w[2],8,0.9950690865298214
GMM,PG,HMC,5,10,3,z[1],8,2.0
GMM,PG,HMC,5,10,3,z[2],8,2.0
GMM,PG,HMC,5,10,3,z[3],8,2.0
GMM,PG,HMC,5,10,3,z[4],8,2.0
GMM,PG,HMC,5,10,3,z[5],8,2.0
GMM,PG,HMC,5,10,3,z[6],8,2.0
GMM,PG,HMC,5,10,3,z[7],8,2.0
GMM,PG,HMC,5,10,3,z[8],8,2.0
GMM,PG,HMC,5,10,3,z[9],8,2.0
GMM,PG,HMC,5,10,3,z[10],8,2.0
GMM,PG,HMC,5,10,3,μ[1],8,4.481383420747192
GMM,PG,HMC,5,10,3,μ[2],8,-2.2200869807659327
GMM,PG,HMC,5,10,3,w[1],9,0.0076473558443416745
GMM,PG,HMC,5,10,3,w[2],9,0.9923526441556583
GMM,PG,HMC,5,10,3,z[1],9,2.0
GMM,PG,HMC,5,10,3,z[2],9,2.0
GMM,PG,HMC,5,10,3,z[3],9,2.0
GMM,PG,HMC,5,10,3,z[4],9,2.0
GMM,PG,HMC,5,10,3,z[5],9,2.0
GMM,PG,HMC,5,10,3,z[6],9,2.0
GMM,PG,HMC,5,10,3,z[7],9,2.0
GMM,PG,HMC,5,10,3,z[8],9,2.0
GMM,PG,HMC,5,10,3,z[9],9,2.0
GMM,PG,HMC,5,10,3,z[10],9,2.0
GMM,PG,HMC,5,10,3,μ[1],9,4.488818556906805
GMM,PG,HMC,5,10,3,μ[2],9,-9.77392500004462
GMM,PG,HMC,5,10,3,w[1],10,0.010088876320076578
GMM,PG,HMC,5,10,3,w[2],10,0.9899111236799234
GMM,PG,HMC,5,10,3,z[1],10,2.0
GMM,PG,HMC,5,10,3,z[2],10,2.0
GMM,PG,HMC,5,10,3,z[3],10,2.0
GMM,PG,HMC,5,10,3,z[4],10,2.0
GMM,PG,HMC,5,10,3,z[5],10,2.0
GMM,PG,HMC,5,10,3,z[6],10,2.0
GMM,PG,HMC,5,10,3,z[7],10,2.0
GMM,PG,HMC,5,10,3,z[8],10,2.0
GMM,PG,HMC,5,10,3,z[9],10,2.0
GMM,PG,HMC,5,10,3,z[10],10,2.0
GMM,PG,HMC,5,10,3,μ[1],10,4.305372579934562
GMM,PG,HMC,5,10,3,μ[2],10,-2.218543261469016
GMM,PG,HMC,5,10,4,w[1],1,0.08919629917374867
GMM,PG,HMC,5,10,4,w[2],1,0.9108037008262513
GMM,PG,HMC,5,10,4,z[1],1,2.0
GMM,PG,HMC,5,10,4,z[2],1,2.0
GMM,PG,HMC,5,10,4,z[3],1,2.0
GMM,PG,HMC,5,10,4,z[4],1,2.0
GMM,PG,HMC,5,10,4,z[5],1,2.0
GMM,PG,HMC,5,10,4,z[6],1,2.0
GMM,PG,HMC,5,10,4,z[7],1,2.0
GMM,PG,HMC,5,10,4,z[8],1,2.0
GMM,PG,HMC,5,10,4,z[9],1,2.0
GMM,PG,HMC,5,10,4,z[10],1,2.0
GMM,PG,HMC,5,10,4,μ[1],1,-1.575173125883285
GMM,PG,HMC,5,10,4,μ[2],1,-8.228424735660012
GMM,PG,HMC,5,10,4,w[1],2,0.26814501046227257
GMM,PG,HMC,5,10,4,w[2],2,0.7318549895377274
GMM,PG,HMC,5,10,4,z[1],2,2.0
GMM,PG,HMC,5,10,4,z[2],2,2.0
GMM,PG,HMC,5,10,4,z[3],2,2.0
GMM,PG,HMC,5,10,4,z[4],2,2.0
GMM,PG,HMC,5,10,4,z[5],2,1.0
GMM,PG,HMC,5,10,4,z[6],2,2.0
GMM,PG,HMC,5,10,4,z[7],2,2.0
GMM,PG,HMC,5,10,4,z[8],2,2.0
GMM,PG,HMC,5,10,4,z[9],2,2.0
GMM,PG,HMC,5,10,4,z[10],2,2.0
GMM,PG,HMC,5,10,4,μ[1],2,-1.83074542440495
GMM,PG,HMC,5,10,4,μ[2],2,-4.24781514024623
GMM,PG,HMC,5,10,4,w[1],3,0.13203243920018937
GMM,PG,HMC,5,10,4,w[2],3,0.8679675607998106
GMM,PG,HMC,5,10,4,z[1],3,2.0
GMM,PG,HMC,5,10,4,z[2],3,2.0
GMM,PG,HMC,5,10,4,z[3],3,2.0
GMM,PG,HMC,5,10,4,z[4],3,2.0
GMM,PG,HMC,5,10,4,z[5],3,2.0
GMM,PG,HMC,5,10,4,z[6],3,2.0
GMM,PG,HMC,5,10,4,z[7],3,2.0
GMM,PG,HMC,5,10,4,z[8],3,2.0
GMM,PG,HMC,5,10,4,z[9],3,2.0
GMM,PG,HMC,5,10,4,z[10],3,2.0
GMM,PG,HMC,5,10,4,μ[1],3,-1.2621896201264897
GMM,PG,HMC,5,10,4,μ[2],3,-7.726772595226396
GMM,PG,HMC,5,10,4,w[1],4,0.1235243088112285
GMM,PG,HMC,5,10,4,w[2],4,0.8764756911887714
GMM,PG,HMC,5,10,4,z[1],4,2.0
GMM,PG,HMC,5,10,4,z[2],4,2.0
GMM,PG,HMC,5,10,4,z[3],4,2.0
GMM,PG,HMC,5,10,4,z[4],4,2.0
GMM,PG,HMC,5,10,4,z[5],4,2.0
GMM,PG,HMC,5,10,4,z[6],4,2.0
GMM,PG,HMC,5,10,4,z[7],4,2.0
GMM,PG,HMC,5,10,4,z[8],4,2.0
GMM,PG,HMC,5,10,4,z[9],4,2.0
GMM,PG,HMC,5,10,4,z[10],4,2.0
GMM,PG,HMC,5,10,4,μ[1],4,-0.7230985653908266
GMM,PG,HMC,5,10,4,μ[2],4,-4.247132708039048
GMM,PG,HMC,5,10,4,w[1],5,0.12371927153560958
GMM,PG,HMC,5,10,4,w[2],5,0.8762807284643904
GMM,PG,HMC,5,10,4,z[1],5,2.0
